ncbiID	fullName	rank	parentID
462253	Aplosporella	genus	1450293
1450293	Aplosporellaceae	family	451869
451869	Botryosphaeriales	order	159987
1178016	Encephalitozoon romaleae SJ-2008	strain	571949
571949	Encephalitozoon romaleae	species	6033
6033	Encephalitozoon	genus	36734
36734	Unikaryonidae	family	6032
6032	Apansporoblastina	suborder	6029
6029	Microsporidia	phylum	112252
1179777	Mycoplasma feriruminatoris	species	656088
656088	Mycoplasma mycoides group	speciesgroup	2093
118062	Methanobacterium congolense	species	2160
2160	Methanobacterium	genus	2159
118126	Methanoculleus chikugoensis	species	45989
45989	Methanoculleus	genus	2194
2194	Methanomicrobiaceae	family	2191
118141	Megalops cyprinoides	species	7931
7931	Megalops	genus	7930
7930	Megalopidae	family	7925
7925	Elopiformes	order	32521
32521	Elopomorpha	norank	186624
186624	Elopocephala	norank	1489340
1489340	Elopocephalai	norank	32443
118200	Dryobates pubescens	species	1517830
1517830	Dryobates	genus	9220
9220	Picidae	family	9219
9219	Piciformes	order	8825
1182541	Capronia coronata CBS 617.96	strain	43229
43229	Capronia coronata	species	43220
43220	Capronia	genus	43219
43219	Herpotrichiellaceae	family	34395
34395	Chaetothyriales	order	451870
451870	Chaetothyriomycetidae	subclass	147545
1182542	Capronia epimyces CBS 606.96	strain	43228
43228	Capronia epimyces	species	43220
1182543	Cladophialophora psammophila CBS 110553	strain	1182553
1182553	Cladophialophora psammophila	species	82105
82105	Cladophialophora	genus	43219
1182544	Cladophialophora yegresii CBS 114405	strain	470704
470704	Cladophialophora yegresii	species	82105
1182545	Exophiala aquamarina CBS 119918	strain	1033840
1033840	Exophiala aquamarina	species	5583
5583	Exophiala	genus	43219
1183377	Pyrococcus sp. ST04	species	2629106
2629106	unclassified Pyrococcus	norank	2260
2260	Pyrococcus	genus	2259
1184251	Thermogladius calderae 1633	strain	1200300
1200300	Thermogladius calderae	species	477695
477695	Thermogladius	genus	2272
1185654	Pyrococcus furiosus COM1	strain	2261
2261	Pyrococcus furiosus	species	2260
1186058	Trichosporon asahii var. asahii CBS 2479	strain	189963
189963	Trichosporon asahii var. asahii	varietas	82508
82508	Trichosporon asahii	species	5552
5552	Trichosporon	genus	1759442
1186196	Natrinema salaciae	species	88723
1187904	Alternaria burnsii	species	2499237
2499237	Alternaria sect. Alternaria	section	5598
5598	Alternaria	genus	28556
28556	Pleosporaceae	family	715340
118797	Lipotes vexillifer	species	118796
118796	Lipotes	genus	119500
119500	Lipotidae	family	9722
9722	Odontoceti	parvorder	9721
9721	Cetacea	infraorder	2653789
2653789	Whippomorpha	suborder	91561
1188229	Gloeomargarita lithophora Alchichica-D10	strain	1188228
1188228	Gloeomargarita lithophora	species	1188227
1188227	Gloeomargarita	genus	1955043
1955043	Gloeomargaritaceae	family	1955042
1955042	Gloeoemargaritales	order	1117
1188247	Rhodothalassium salexigens DSM 2132	strain	1086
1086	Rhodothalassium salexigens	species	85273
85273	Rhodothalassium	genus	1544800
1544800	Rhodothalassiaceae	family	1544799
1544799	Rhodothalassiales	order	28211
1193105	Halarchaeum grantii	species	744724
1194088	Halorubrum sp. T3	species	2642239
1194090	Aliifodinibius roseus	species	1397107
1397107	Aliifodinibius	genus	1813606
1813606	Balneolaceae	family	1853223
1853223	Balneolales	order	1853221
1853221	Balneolia	class	1936987
1936987	Balneolaeota	phylum	68336
1196081	Talaromyces amestolkiae	species	2752537
2752537	Talaromyces sect. Talaromyces	section	5094
5094	Talaromyces	genus	28568
28568	Trichocomaceae	family	5042
1196302	Corvus moneduloides	species	30420
30420	Corvus	genus	28725
28725	Corvidae	family	192204
192204	Corvoidea	superfamily	9126
1197717	Cloacibacillus porcorum	species	508459
508459	Cloacibacillus	genus	649777
649777	Synergistaceae	family	649776
649776	Synergistales	order	649775
649775	Synergistia	class	508458
508458	Synergistetes	phylum	2
1198300	Salinirussus salinus	species	2036001
2036001	Salinirussus	genus	2236
1198301	Halosimplex litoreum	species	171163
171163	Halosimplex	genus	1963268
1198449	Aeropyrum camini SY1 = JCM 12091	strain	229980
229980	Aeropyrum camini	species	56635
56635	Aeropyrum	genus	2272
1201011	Methanococcoides sp. AM1	species	2618147
2618147	unclassified Methanococcoides	norank	2225
2225	Methanococcoides	genus	2206
1201013	Methanococcoides sp. NM1	species	2618147
1201294	Methanoculleus bourgensis MS2	strain	83986
83986	Methanoculleus bourgensis	species	45989
1202767	Halolamina salifodinae	species	1075397
1075397	Halolamina	genus	1963271
1202768	Halopiger salifodinae	species	387342
387342	Halopiger	genus	1644061
1203425	Notolabrus celidotus	species	98381
98381	Notolabrus	genus	8247
8247	Labridae	family	1489928
1489928	Labriformes	order	1489922
1489922	Eupercaria	norank	1489872
1204725	Methanobacterium formicicum DSM 3637	strain	2162
2162	Methanobacterium formicicum	species	2160
1206085	Jatrophihabitans endophyticus	species	1434010
1434010	Jatrophihabitans	genus	2805416
2805416	Jatrophihabitantaceae	family	2805415
2805415	Jatrophihabitantales	order	1760
120794	Falco rusticolus	species	8952
8952	Falco	genus	8949
8949	Falconidae	family	8948
8948	Falconiformes	order	8825
1209926	Colletotrichum orchidophilum	species	5455
1209932	Colletotrichum scovillei	species	2707335
2707335	Colletotrichum acutatum species complex	norank	5455
1210908	Halogranum salarium B-1	strain	693851
693851	Halogranum salarium	species	695982
695982	Halogranum	genus	1644056
121224	Pediculus humanus corporis	subspecies	121225
121225	Pediculus humanus	species	121222
121222	Pediculus	genus	121221
121221	Pediculidae	family	30005
30005	Anoplura	suborder	85819
85819	Phthiraptera	order	1930602
1930602	Psocodea	superorder	33342
121277	Pyrobaculum arsenaticum	species	2276
1214066	Methanobrevibacter boviskoreani JH1	strain	1348249
1348249	Methanobrevibacter boviskoreani	species	2172
121530	Tauraco erythrolophus	species	56303
56303	Tauraco	genus	56302
56302	Musophagidae	family	56301
56301	Musophagiformes	order	8825
1215731	Colletotrichum aenigma	species	2707338
2707338	Colletotrichum gloeosporioides species complex	norank	5455
121627	Talaromyces rugulosus	species	2752542
2752542	Talaromyces sect. Islandici	section	5094
1217799	Dehalogenimonas alkenigignens	species	670486
670486	Dehalogenimonas	genus	301297
301297	Dehalococcoidia	class	200795
121845	Diaphorina citri	species	121844
121844	Diaphorina	genus	1585420
1585420	Liviidae	family	33375
33375	Psylloidea	superfamily	33373
33373	Sternorrhyncha	suborder	7524
1220188	Aspergillus tanneri	species	5052
1220924	Cyphellophora europaea CBS 101466	strain	293227
293227	Cyphellophora europaea	species	226991
226991	Cyphellophora	genus	1341112
1341112	Cyphellophoraceae	family	34395
122368	Cercospora beticola	species	29002
29002	Cercospora	genus	93133
122420	Thermococcus sp. P6	species	2627626
1227346	Fusarium proliferatum ET1	strain	948311
948311	Fusarium proliferatum	species	171627
171627	Fusarium fujikuroi species complex	speciesgroup	5506
1227452	Haloarcula amylolytica JCM 13557	strain	396317
396317	Haloarcula amylolytica	species	2237
2237	Haloarcula	genus	1963268
1227453	Haloarcula japonica DSM 6131	strain	29282
29282	Haloarcula japonica	species	2237
1227454	Halobiforma nitratireducens JCM 10879	strain	130048
130048	Halobiforma nitratireducens	species	203193
203193	Halobiforma	genus	1644061
1227455	Halococcus saccharolyticus DSM 5350	strain	62319
62319	Halococcus saccharolyticus	species	2249
1227456	Halococcus salifodinae DSM 8989	strain	36738
36738	Halococcus salifodinae	species	2249
1227457	Halococcus thailandensis JCM 13552	strain	335952
335952	Halococcus thailandensis	species	2249
1227458	Haloferax alexandrinus JCM 10717	strain	114529
1227459	Haloferax gibbonsii ATCC 33959	strain	35746
35746	Haloferax gibbonsii	species	2251
1227460	Haloferax larsenii JCM 13917	strain	302484
302484	Haloferax larsenii	species	2251
1227461	Haloferax prahovense DSM 18310	strain	381852
381852	Haloferax prahovense	species	2251
1227462	Haloferax sp. ATCC BAA-644	species	2625095
2625095	unclassified Haloferax	norank	2251
1227463	Haloferax sp. ATCC BAA-645	species	2625095
1227464	Haloferax sp. ATCC BAA-646	species	2625095
1227465	Halorubrum californiensis DSM 19288	strain	416585
416585	Halorubrum californiense	species	56688
1227466	Halorubrum coriense DSM 10284	strain	64713
64713	Halorubrum coriense	species	56688
1227467	Halorubrum distributum JCM 9100	strain	29283
29283	Halorubrum distributum	species	2703941
2703941	Halorubrum distributum group	speciesgroup	56688
1227468	Halorubrum distributum JCM 10118	strain	29283
1227481	Halorubrum hochstenium ATCC 700873	strain	1227480
1227480	Halorubrum hochstenium	species	56688
1227482	Halorubrum lipolyticum DSM 21995	strain	368624
368624	Halorubrum lipolyticum	species	56688
1227483	Halorubrum litoreum JCM 13561	strain	409316
409316	Halorubrum litoreum	species	2703941
1227484	Halorubrum saccharovorum DSM 1137	strain	2248
2248	Halorubrum saccharovorum	species	56688
1227485	Halorubrum tebenquichense DSM 14210	strain	119434
119434	Halorubrum tebenquichense	species	56688
1227486	Halorubrum terrestre JCM 10247	strain	267368
267368	Halorubrum terrestre	species	2703941
1227487	Halogeometricum pallidum JCM 14848	strain	411361
411361	Halogeometricum pallidum	species	60846
60846	Halogeometricum	genus	1644056
1227488	Haloterrigena salina JCM 13891	strain	504937
504937	Haloterrigena salina	species	121871
121871	Haloterrigena	genus	1644061
1227489	Haloterrigena thermotolerans DSM 11552	strain	121872
121872	Haloterrigena thermotolerans	species	121871
1227490	Halovivax asiaticus JCM 14624	strain	332953
332953	Halovivax asiaticus	species	332951
332951	Halovivax	genus	1644061
1227491	Natrialba aegyptia DSM 13077	strain	129789
129789	Natrialba aegyptia	species	63742
63742	Natrialba	genus	1644061
1227492	Natrialba chahannaoensis JCM 10990	strain	68911
68911	Natrialba chahannaoensis	species	63742
1227493	Natrialba hulunbeirensis JCM 10989	strain	123783
123783	Natrialba hulunbeirensis	species	63742
1227494	Natrinema altunense JCM 12890	strain	222984
222984	Natrinema altunense	species	88723
1227495	Natrinema pallidum DSM 3751	strain	69527
69527	Natrinema pallidum	species	88723
1227496	Natrinema versiforme JCM 10478	strain	88724
88724	Natrinema versiforme	species	88723
1227497	Natronococcus amylolyticus DSM 10524	strain	44470
44470	Natronococcus amylolyticus	species	29287
29287	Natronococcus	genus	1644061
1227498	Natronococcus jeotgali DSM 18795	strain	413812
413812	Natronococcus jeotgali	species	29287
1227499	Natronolimnohabitans innermongolicus JCM 12255	strain	253107
253107	Natronolimnohabitans innermongolicus	species	2765403
2765403	Natronolimnohabitans	genus	1644061
1227500	Natronorubrum bangense JCM 10635	strain	61858
61858	Natronorubrum bangense	species	134813
1229662	Pestalotiopsis fici W106-1	strain	393283
393283	Pestalotiopsis fici	species	37840
37840	Pestalotiopsis	genus	1812776
1812776	Sporocadaceae	family	37989
1229908	Candidatus Nitrosopumilus koreensis AR1	strain	1510466
1510466	Candidatus Nitrosopumilus koreensis	species	338191
1229909	Candidatus Nitrosopumilus sediminis	species	338191
1230383	Malassezia sympodialis ATCC 42132	strain	76777
76777	Malassezia sympodialis	species	55193
55193	Malassezia	genus	742845
742845	Malasseziaceae	family	162474
162474	Malasseziales	order	1538075
1538075	Malasseziomycetes	class	452284
1230452	Haloferax lucentense DSM 14919	strain	2254
2254	Haloferax lucentense	species	2251
1230453	Haloferax elongans ATCC BAA-1513	strain	403191
403191	Haloferax elongans	species	2251
1230454	Halorubrum aidingense JCM 13560	strain	368623
368623	Halorubrum aidingense	species	56688
1230455	Halorubrum arcis JCM 13916	strain	368454
368454	Halorubrum arcis	species	2703941
1230456	Halorubrum kocurii JCM 14978	strain	478441
478441	Halorubrum kocurii	species	56688
1230457	Haloterrigena limicola JCM 13563	strain	370323
370323	Haloterrigena limicola	species	121871
1230458	Natrialba taiwanensis DSM 12281	strain	160846
160846	Natrialba taiwanensis	species	63742
1230459	Natrinema gari JCM 14663	strain	419186
419186	Natrinema gari	species	88723
1230460	Natronorubrum sulfidifaciens JCM 14089	strain	388259
388259	Natronorubrum sulfidifaciens	species	134813
1230840	Orycteropus afer afer	subspecies	9818
9818	Orycteropus afer	species	9817
9817	Orycteropus	genus	9816
9816	Orycteropodidae	family	9815
9815	Tubulidentata	order	311790
311790	Afrotheria	superorder	9347
1231522	[Candida] duobushaemulonis	species	1540022
1540022	Clavispora/Candida clade	norank	36910
36910	Clavispora	genus	27319
27319	Metschnikowiaceae	family	4892
1232219	Halococcus agarilyticus	species	2249
1234273	Tachysurus fulvidraco	species	641818
641818	Tachysurus	genus	31013
31013	Bagridae	family	1489793
1489793	Siluroidei	suborder	7995
7995	Siluriformes	order	186628
186628	Characiphysae	superorder	186626
1236046	Mesotoga infera	species	1184396
1184396	Mesotoga	genus	1643948
1643948	Kosmotogaceae	family	1643946
1643946	Kosmotogales	order	188708
1236180	Halopelagius longus	species	1008195
1008195	Halopelagius	genus	1644056
1236689	Candidatus Methanomethylophilus alvus Mx1201	strain	1291540
1291540	Candidatus Methanomethylophilus alvus	species	1291539
1291539	Candidatus Methanomethylophilus	genus	2517203
2517203	Candidatus Methanomethylophilaceae	family	1235850
1236966	Iodidimonas gelatinilytica	species	2066486
2066486	Iodidimonas	genus	2066485
2066485	Iodidimonadaceae	family	2066484
2066484	Iodidimonadales	order	28211
1237085	Candidatus Nitrososphaera gargensis Ga9.2	isolate	497727
497727	Candidatus Nitrososphaera gargensis	species	497726
497726	Nitrososphaera	genus	1033997
1033997	Nitrososphaeraceae	family	1033996
1033996	Nitrososphaerales	order	1643678
1643678	Nitrososphaeria	class	651137
1237626	Plasmodium inui San Antonio 1	strain	52288
52288	Plasmodium inui	species	418103
1241935	Sulfolobus islandicus LAL14/1	strain	43080
1245769	Lachancea lanzarotensis	species	300275
1246460	Nocardiopsis lucentensis DSM 44048	strain	53441
53441	Nocardiopsis lucentensis	species	2013
2013	Nocardiopsis	genus	83676
83676	Nocardiopsaceae	family	85012
85012	Streptosporangiales	order	1760
1257118	Acanthamoeba castellanii str. Neff	strain	5755
5755	Acanthamoeba castellanii	species	5754
5754	Acanthamoeba	genus	33677
33677	Acanthamoebidae	family	555407
555407	Centramoebida	norank	1485168
1485168	Longamoebia	order	555280
555280	Discosea	phylum	554915
125878	Nanorana parkeri	species	120497
120497	Nanorana	genus	1191378
1191378	Dicroglossinae	subfamily	685122
685122	Dicroglossidae	family	30352
30352	Ranoidea	superfamily	8416
8416	Neobatrachia	suborder	8342
125945	Drosophila biarmipes	species	32353
32353	suzukii subgroup	speciessubgroup	32346
1259795	Coprothermobacter platensis DSM 11748	strain	108819
108819	Coprothermobacter platensis	species	68335
68335	Coprothermobacter	genus	2138247
2138247	Coprothermobacteraceae	family	2138246
2138246	Coprothermobacterales	order	2138243
2138243	Coprothermobacteria	class	2138240
2138240	Coprothermobacterota	phylum	2
1261545	Halarchaeum acidiphilum MH1-52-1	strain	489138
489138	Halarchaeum acidiphilum	species	744724
1263415	Endocarpon pusillum Z07020	strain	364733
364733	Endocarpon pusillum	species	364710
364710	Endocarpon	genus	146292
146292	Verrucariaceae	family	146291
146291	Verrucariales	order	451870
1264579	Halococcus sediminicola	species	2249
1266370	Nitrospina gracilis 3/211	strain	35801
35801	Nitrospina gracilis	species	35800
35800	Nitrospina	genus	407032
407032	Nitrospinaceae	family	1293499
1293499	Nitrospinales	order	1293498
1293498	Nitrospinia	class	1293497
1293497	Nitrospinae	phylum	1802340
1802340	Nitrospinae/Tectomicrobia group	norank	2
1266829	Kribbella albertanoniae	species	182639
182639	Kribbella	genus	2726069
2726069	Kribbellaceae	family	85009
85009	Propionibacteriales	order	1760
1267021	Frischella perrara	species	1335631
1335631	Frischella	genus	1240483
1240483	Orbaceae	family	1240482
1240482	Orbales	order	1236
1267564	Halopenitus malekzadehii	species	1209988
1273541	Pyrodictium delaneyi	species	2308
2308	Pyrodictium	genus	2307
2307	Pyrodictiaceae	family	114380
127582	Trichechus manatus latirostris	subspecies	9778
9778	Trichechus manatus	species	9776
9776	Trichechus	genus	9775
9775	Trichechidae	family	9774
9774	Sirenia	order	311790
1276141	Metarhizium brunneum ARSEF 3297	strain	500148
500148	Metarhizium brunneum	species	5529
1277351	Methanospirillum stamsii	species	2202
2202	Methanospirillum	genus	196137
196137	Methanospirillaceae	family	2191
1277687	Anthracocystis flocculosa PF-1	strain	84751
84751	Anthracocystis flocculosa	species	1392992
1392992	Anthracocystis	genus	5268
1279043	Cladophialophora carrionii CBS 160.54	strain	86049
86049	Cladophialophora carrionii	species	82105
1279085	Fusarium fujikuroi IMI 58289	strain	5127
5127	Fusarium fujikuroi	species	171627
1280837	Meira miltonrushii	species	215251
215251	Meira	genus	190068
190068	Brachybasidiaceae	family	5404
5404	Exobasidiales	order	452283
128390	Nipponia nippon	species	128389
128389	Nipponia	genus	33574
33574	Threskiornithidae	family	9205
9205	Pelecaniformes	order	8825
1286976	Phaeoacremonium minimum UCRPA7	strain	223192
223192	Phaeoacremonium minimum	species	65412
65412	Phaeoacremonium	genus	1756146
1756146	Togniniaceae	family	1775898
1775898	Togniniales	order	222544
1287055	Brachyspira hampsonii	species	29521
29521	Brachyspira	genus	143786
143786	Brachyspiraceae	family	1643686
1643686	Brachyspirales	order	203692
129105	Drosophila santomea	species	32351
12915	Acidianus infernus	species	12914
1293036	Metallosphaera hakonensis JCM 8857 = DSM 7519	strain	79601
79601	Metallosphaera hakonensis	species	41980
1293037	Thermococcus celer Vu 13 = JCM 8558	strain	2264
2264	Thermococcus celer	species	2263
1293039	Methanobrevibacter arboriphilus JCM 9315	strain	39441
39441	Methanobrevibacter arboriphilus	species	2172
1293041	Methanogenium cariaci JCM 10550	strain	2197
2197	Methanogenium cariaci	species	2195
2195	Methanogenium	genus	2194
1293047	Halopiger djelfimassiliensis	species	387342
1293048	Halopiger goleimassiliensis	species	387342
1293586	Vulcanisaeta souniana JCM 11219	strain	164452
164452	Vulcanisaeta souniana	species	164450
164450	Vulcanisaeta	genus	2267
1293648	Acidiplasma sp. MBA-1	species	2641301
2641301	unclassified Acidiplasma	norank	507753
507753	Acidiplasma	genus	90142
90142	Ferroplasmaceae	family	2301
2301	Thermoplasmatales	order	183967
1294262	Sulfuracidifex tepidarius	species	2705406
2705406	Sulfuracidifex	genus	118883
1294268	Paenibacillus endophyticus	species	44249
44249	Paenibacillus	genus	186822
186822	Paenibacillaceae	family	1385
1295009	Candidatus Methanomassiliicoccus intestinalis Issoire-Mx1	strain	1406512
1406512	Candidatus Methanomassiliicoccus intestinalis	species	1080709
1295120	Thermogymnomonas acidicola JCM 13583	strain	399579
399579	Thermogymnomonas acidicola	species	482135
482135	Thermogymnomonas	genus	74967
74967	Thermoplasmatales incertae sedis	norank	2301
1295373	Acidiplasma cupricumulans JCM 13668	strain	312540
312540	Acidiplasma cupricumulans	species	507753
1295528	Cryptococcus wingfieldii CBS 7118	strain	5619
5619	Cryptococcus wingfieldii	species	5206
1295533	Cryptococcus amylolentus CBS 6039	strain	104669
104669	Cryptococcus amylolentus	species	5206
12957	Atta cephalotes	species	12956
12956	Atta	genus	143999
1296096	Kwoniella pini CBS 10737	strain	453459
453459	Kwoniella pini	species	490731
490731	Kwoniella	genus	1884633
1296100	Kwoniella bestiolae CBS 10118	strain	324769
324769	Kwoniella bestiolae	species	490731
1296121	Kwoniella dejecticola CBS 10117	strain	324770
324770	Kwoniella dejecticola	species	490731
1296122	Kwoniella mangroviensis CBS 8507	strain	463800
463800	Kwoniella mangrovensis	species	490731
1296625	Haloferax sp. BAB-2207	species	2625095
12968	Blastocystis hominis	species	12967
12967	Blastocystis	genus	2547934
2547934	Blastocystidae	family	42740
42740	Opalinata	order	2683629
2683629	Opalozoa	norank	2683628
2683628	Bigyra	class	33634
1299270	Wallemia ichthyophaga EXF-994	strain	245174
245174	Wallemia ichthyophaga	species	148959
148959	Wallemia	genus	431959
431959	Wallemiaceae	family	431958
431958	Wallemiales	order	431957
431957	Wallemiomycetes	class	2204096
2204096	Wallemiomycotina	subphylum	5204
1300164	Methanobrevibacter arboriphilus JCM 13429 = DSM 1125	strain	39441
130081	Galdieria sulphuraria	species	83373
83373	Galdieria	genus	265316
265316	Cyanidiaceae	family	265318
265318	Cyanidiales	order	2797
2797	Bangiophyceae	class	2763
2763	Rhodophyta	phylum	2759
1301915	Methanocaldococcus bathoardescens	species	196118
1303518	Chthonomonas calidirosea T49	strain	454171
454171	Chthonomonas calidirosea	species	1077265
1077265	Chthonomonas	genus	1077264
1077264	Chthonomonadaceae	family	1077263
1077263	Chthonomonadales	order	1077257
1077257	Chthonomonadetes	class	67819
67819	Armatimonadetes	phylum	1783272
130453	Arachis duranensis	species	3817
3817	Arachis	genus	2231390
2231390	Pterocarpus clade	norank	163725
163725	Dalbergieae	tribe	2231387
2231387	dalbergioids sensu lato	norank	2231393
2231393	50 kb inversion clade	norank	3814
3814	Papilionoideae	subfamily	3803
3803	Fabaceae	family	72025
72025	Fabales	order	91835
130454	Arachis ipaensis	species	3817
1305764	Pseudozyma hubeiensis SY62	strain	327079
327079	Pseudozyma hubeiensis	species	63298
63298	Pseudozyma	genus	5268
1306991	Pseudomaricurvus alkylphenolicus	species	1458243
1458243	Pseudomaricurvus	genus	1706371
1706371	Cellvibrionaceae	family	1706369
1706369	Cellvibrionales	order	1236
130825	Ochotona curzoniae	species	9977
9977	Ochotona	genus	9976
9976	Ochotonidae	family	9975
9975	Lagomorpha	order	314147
1312852	Thermoanaerobaculum aquaticum	species	1434048
1434048	Thermoanaerobaculum	genus	2562242
2562242	Thermoanaerobaculaceae	family	2562241
2562241	Thermoanaerobaculales	order	1562571
1562571	Thermoanaerobaculia	class	57723
57723	Acidobacteria	phylum	2
1313172	Ilumatobacter coccineus YM16-304	strain	467094
467094	Ilumatobacter coccineus	species	682522
682522	Ilumatobacter	genus	2448023
2448023	Ilumatobacteraceae	family	84993
84993	Acidimicrobiales	order	84992
84992	Acidimicrobiia	class	201174
1313304	Chitinivibrio alkaliphilus ACht1	strain	1505232
1505232	Chitinivibrio alkaliphilus	species	1505231
1505231	Chitinivibrio	genus	1505234
1505234	Chitinivibrionaceae	family	1505233
1505233	Chitinivibrionales	order	296141
296141	Chitinivibrionia	class	65842
65842	Fibrobacteres	phylum	1783270
13146	Melopsittacus undulatus	species	13145
13145	Melopsittacus	genus	1545690
1545690	Psittaculidae	family	9223
9223	Psittaciformes	order	8825
1314773	Sodiomyces alkalinus F11	strain	1302862
1302862	Sodiomyces alkalinus	species	1401161
1401161	Sodiomyces	genus	1033978
1314785	Laetiporus sulphureus 93-53	strain	5630
5630	Laetiporus sulphureus	species	5629
5629	Laetiporus	genus	2028212
2028212	Laetiporaceae	family	5303
5303	Polyporales	order	355688
355688	Agaricomycetes incertae sedis	norank	155619
155619	Agaricomycetes	class	5302
1314786	Dissoconium aciculare CBS 342.82	strain	112489
112489	Dissoconium aciculare	species	112488
112488	Dissoconium	genus	744530
744530	Dissoconiaceae	family	2726947
13164	Myzus persicae	species	13163
13163	Myzus	genus	33386
33386	Macrosiphini	tribe	133076
133076	Aphidinae	subfamily	27482
27482	Aphididae	family	33385
33385	Aphidoidea	superfamily	33380
33380	Aphidomorpha	infraorder	33373
1316788	Lachnellula hyalina	species	47830
47830	Lachnellula	genus	2589077
2589077	Lachnaceae	family	5178
132113	Bombus impatiens	species	144703
132259	Aspergillus pseudotamarii	species	5052
1324957	Candidatus Halobonum tyrrellensis G22	strain	1431545
1431545	Candidatus Halobonum tyrrellensis	species	1431544
1431544	Candidatus Halobonum	genus	1963271
1325934	Actinomyces polynesiensis	species	1654
1654	Actinomyces	genus	2049
2049	Actinomycetaceae	family	2037
2037	Actinomycetales	order	1760
1328760	Xylona heveae TC161	strain	1217826
1217826	Xylona heveae	species	1217823
1217823	Xylona	genus	1217822
1217822	Xylonaceae	family	1217820
1217820	Xylonales	order	1217819
1217819	Xylonomycetes	class	716546
132908	Pteropus vampyrus	species	9401
9401	Pteropus	genus	77225
77225	Pteropodinae	subfamily	9398
9398	Pteropodidae	family	30559
30559	Megachiroptera	suborder	9397
1329800	Arenicella chitinivorans	species	904708
904708	Arenicella	genus	1617891
1617891	Arenicellaceae	family	1617890
1617890	Arenicellales	order	1236
13333	Amborella trichopoda	species	13332
13332	Amborella	genus	22097
22097	Amborellaceae	family	261009
261009	Amborellales	order	3398
1333523	Salinarchaeum sp. Harcht-Bsk1	species	2621923
2621923	unclassified Salinarchaeum	norank	1269201
1269201	Salinarchaeum	genus	1644061
133434	Acanthaster planci	species	133433
133433	Acanthaster	genus	133432
133432	Acanthasteridae	family	41166
41166	Valvatida	order	41243
41243	Valvatacea	superorder	7588
7588	Asteroidea	class	7587
7587	Asterozoa	superclass	133551
133551	Eleutherozoa	norank	7586
7586	Echinodermata	phylum	33511
133901	Frankliniella occidentalis	species	45059
45059	Frankliniella	genus	153976
153976	Thripinae	subfamily	45053
45053	Thripidae	family	45049
45049	Thripoidea	superfamily	38130
38130	Terebrantia	suborder	30262
30262	Thysanoptera	order	33342
13397	Carcharodon carcharias	species	13396
13396	Carcharodon	genus	7844
7844	Lamninae	subfamily	7850
7850	Alopiidae	family	30496
30496	Lamniformes	order	119195
119195	Galeoidea	superorder	119197
119197	Galeomorphii	norank	119203
119203	Selachii	infraclass	7778
7778	Elasmobranchii	subclass	7777
7777	Chondrichthyes	class	7776
1340429	Rhizopus microsporus ATCC 52813	strain	58291
58291	Rhizopus microsporus	species	4842
4842	Rhizopus	genus	1344955
1344955	Rhizopodaceae	family	1344963
1344963	Mucorineae	suborder	4827
4827	Mucorales	order	2212703
2212703	Mucoromycetes	class	451507
451507	Mucoromycotina	subphylum	1913637
1913637	Mucoromycota	phylum	112252
1341132	Aspergillus welwitschiae	species	5052
1343739	Palaeococcus pacificus DY20341	strain	971279
971279	Palaeococcus pacificus	species	83867
83867	Palaeococcus	genus	2259
13443	Coffea arabica	species	13442
13442	Coffea	genus	169640
169640	Coffeeae	tribe	1968428
1968428	Bertiereae - Coffeeae clade	norank	1968429
1968429	Gardenieae complex	norank	169618
169618	Ixoroideae	subfamily	24966
24966	Rubiaceae	family	4055
4055	Gentianales	order	91888
91888	lamiids	norank	71274
71274	asterids	norank	1437201
1344418	Ascoidea rubescens DSM 1968	strain	54195
54195	Ascoidea rubescens	species	27308
27308	Ascoidea	genus	44277
44277	Ascoideaceae	family	4892
1344584	Archaeoglobus fulgidus DSM 8774	strain	2234
2234	Archaeoglobus fulgidus	species	2233
2233	Archaeoglobus	genus	2232
1348114	Pseudoalteromonas piratica	species	53246
53246	Pseudoalteromonas	genus	267888
267888	Pseudoalteromonadaceae	family	135622
135622	Alteromonadales	order	1236
134920	Pungitius pungitius	species	134919
134919	Pungitius	genus	69291
69291	Gasterosteidae	family	1490020
1490020	Gasterosteales	infraorder	8100
8100	Cottioidei	suborder	8111
8111	Perciformes	order	1489922
13502	Brettanomyces nanus	species	13366
13366	Brettanomyces	genus	1156497
1156497	Pichiaceae	family	4892
1353158	Methanococcoides vulcani	species	2225
1353246	Candidatus Nitrosotenuis chungbukensis	species	1825023
1825023	Candidatus Nitrosotenuis	genus	651142
651142	Thaumarchaeota incertae sedis	norank	651137
1353260	Candidatus Nitrosocosmicus oleophilus	species	1826864
1826864	Candidatus Nitrosocosmicus	genus	1033997
1354746	Ordospora colligata OC4	strain	174685
174685	Ordospora colligata	species	174684
174684	Ordospora	genus	174683
174683	Ordosporidae	family	469895
469895	Microsporidia incertae sedis	norank	6029
1359166	Rickettsia amblyommatis str. Darkwater	strain	33989
33989	Rickettsia amblyommatis	species	114277
114277	spotted fever group	speciesgroup	780
780	Rickettsia	genus	33988
33988	Rickettsieae	tribe	775
775	Rickettsiaceae	family	766
766	Rickettsiales	order	28211
13632	Lucilia sericata	species	7374
7374	Lucilia	genus	43914
43914	Luciliinae	subfamily	7371
7371	Calliphoridae	family	43755
43755	Oestroidea	superfamily	43742
43742	Calyptratae	norank	43738
1364935	Halorussus salinus	species	1070314
1364937	Salinigranum salinum	species	1644057
